Entrez_Gene_Id	TCGA-AB-2805-03A	TCGA-AB-2806-03A	TCGA-AB-2808-03A	TCGA-AB-2810-03A	TCGA-AB-2812-03A	TCGA-AB-2813-03A	TCGA-AB-2814-03A	TCGA-AB-2815-03A	TCGA-AB-2817-03A	TCGA-AB-2818-03A	TCGA-AB-2819-03A	TCGA-AB-2820-03A	TCGA-AB-2821-03A	TCGA-AB-2822-03A	TCGA-AB-2823-03A	TCGA-AB-2825-03A	TCGA-AB-2826-03A	TCGA-AB-2828-03A	TCGA-AB-2830-03A	TCGA-AB-2834-03A
100128168	2.7711	5.0543	1.0736	1.6415	1.0312	1.4733	4.2394	2.2893	4.3392	2.546	1.2057	1.6382	3.6606	4.5625	1.7484	4.5627	1.7149	2.3609	2.017	1.4625
100128171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1073	0.0	0.0	0.0	0.0	0.0	0.1282	0.0	0.0	0.0	0.0
100128174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128176	0.2941	0.0	0.0	0.196	0.1231	0.0	1.7547	0.8504	3.7303	0.304	0.0	0.3912	0.0	1.1621	0.2783	0.5448	0.0	0.5638	1.4449	0.0
100128177	0.3271	0.0	0.0	0.0	1.3693	0.2609	0.9007	0.0	0.461	12.5087	0.0	0.0	0.0	0.0	2.786	0.0	8.3282	0.0	0.0	2.7965
100128179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0868	0.0	0.0	0.0	0.0
100128183	2.4982	1.4389	1.3913	0.6474	0.0581	0.8855	0.7007	0.516	2.7383	1.0759	0.0	0.923	1.9501	1.8509	0.4597	0.9426	0.8282	1.3968	0.7576	1.3185
100128190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128191	9.4453	11.2139	8.4788	8.5038	6.6516	10.5012	3.847	16.7692	7.1405	6.0128	9.2588	2.1216	5.1043	7.199	3.3152	5.7161	10.4521	13.3698	11.3025	19.3126
100128203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4194	0.0	0.3115	0.0	0.0	0.0	0.0	0.0	0.2995
100128217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118	0.0	0.0	0.0	0.0	0.0	0.1199	0.2888	0.0	0.0
100128220	0.0	0.0	1.0544	0.0	0.0	0.5788	0.0	1.1992	0.6819	0.0	0.0	0.0	0.0	0.0	0.0	0.2987	0.0	1.1594	0.2641	0.2298
100128227	0.6203	1.0719	2.163	0.6201	1.4284	0.6184	0.7118	3.4594	3.497	1.7633	1.8219	1.2377	1.0057	1.6853	0.7339	1.1491	1.1106	2.527	1.3546	2.7993
100128233	0.1201	0.0692	0.0349	0.0534	0.1005	0.2873	0.2939	0.0661	0.1128	0.331	0.0313	0.2662	0.2596	0.0791	0.0758	0.1977	0.0637	0.0384	0.3933	0.1141
100128237	5.3969	3.6736	5.5597	5.8853	6.162	8.3474	1.3511	4.1884	9.2191	4.2259	4.4828	5.2207	8.4844	6.3008	4.4886	7.0684	6.3763	7.9942	5.8922	3.5733
100128238	0.0348	0.8121	0.0	4.8255	5.5382	0.0833	0.0959	0.0863	0.2944	0.5757	0.0818	0.0463	0.1505	0.0344	0.0329	0.129	1.6897	0.0334	0.4561	0.6284
100128239	0.0153	0.0132	0.0267	0.1226	0.1027	0.0245	0.0141	0.0	0.4753	0.0158	0.024	0.102	0.3645	0.2272	0.5368	0.0379	0.0244	0.1763	0.4519	0.0146
100128240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1897	0.0	0.0	0.1984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128252	1.8635	7.3269	2.3162	1.2878	0.13	1.6857	5.3454	0.7127	3.1612	1.4713	2.3243	4.4753	4.569	8.6505	0.0163	0.2344	1.016	0.0992	3.7676	0.0492
100128254	0.0565	0.0	0.0493	0.0	0.0	0.0451	0.0519	0.0	0.0	0.0	0.0443	0.0	0.0	0.0	0.0	0.0	0.0	0.0542	0.0	0.0537
100128260	0.0	0.1721	0.3473	0.0	0.0834	0.3178	0.7315	0.0	0.2808	0.103	0.0	0.0	2.1533	0.6888	0.2828	0.0	0.0793	0.4774	0.7613	0.0946
100128262	4.3655	0.7351	2.2574	3.994	1.6108	4.1012	0.8829	4.6151	6.4651	5.124	0.8113	3.8383	7.6372	4.6049	3.5363	6.8071	2.2667	4.3969	9.3707	2.6008
100128264	0.0276	0.0	0.024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0596	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128266	0.9782	0.2817	1.4211	0.4346	0.9556	1.3002	0.1497	0.8081	0.6893	1.0111	0.8938	0.0	0.1762	0.8053	1.2344	0.604	0.5189	0.6251	0.534	0.4646
100128268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128275	1.8009	1.8671	1.4129	0.7201	6.6348	0.7181	3.1409	1.1903	4.3147	2.606	2.9619	4.0722	0.7786	1.0675	0.8522	1.112	0.1433	0.8631	2.7527	0.8554
100128277	3.172	1.9184	3.318	2.5366	0.2656	0.253	3.494	1.3103	2.6822	0.9836	2.2358	0.0	0.6857	2.1935	1.2008	0.7834	1.7668	0.6081	0.0	0.3013
100128285	1.0868	0.1992	0.0574	0.4828	1.1582	1.0244	2.2673	1.0067	1.4388	0.5447	0.5674	2.2341	0.356	0.976	0.374	1.5455	0.1834	0.4419	2.8406	0.6883
100128292	0.0429	0.0742	0.0374	0.0	0.3596	0.137	0.0394	0.1064	0.4236	0.5326	0.0	0.0571	0.2321	0.0	0.0406	0.2121	0.1367	0.1646	0.1407	0.0
100128299	0.0773	0.0667	0.202	0.7208	0.0	0.0	0.0	0.1915	0.0	0.2396	0.0	0.0	0.4175	5.7241	1.9011	0.0	0.0	0.1481	0.0843	0.1468
100128302	3.1435	0.7242	1.0961	0.5586	1.2283	1.3371	0.7695	1.9045	2.9534	0.8664	0.9848	1.115	1.812	1.8632	0.595	3.3643	0.1668	3.4147	1.3728	0.9954
100128307	0.2515	0.0	0.0	0.1676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2718	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128312	0.0	0.0	0.0	0.0	0.0	0.0	0.2478	0.1115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1074	0.0	0.0	0.0
100128324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.3265	0.0	0.0	0.0	0.3121	0.0997	0.13	0.0	0.0	0.115	0.0
100128325	2.7734	1.5404	0.6907	0.7921	1.4928	0.9479	0.1818	1.4729	1.3959	1.2285	0.4654	3.4255	0.8564	1.5656	1.6874	1.2232	1.261	2.8481	1.514	2.2583
100128327	0.0	0.032	0.1616	0.0	0.0	0.0296	0.034	0.0	0.0	0.0383	0.0	0.0493	0.0	0.1465	0.0	0.0	0.0295	0.0355	0.0405	0.0
100128337	0.9599	1.3477	0.9414	0.2399	0.3516	0.2871	0.3855	0.6939	0.2537	0.4341	0.5169	0.4788	0.3242	0.652	0.7382	0.5186	0.4774	0.6326	0.393	0.57
100128339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1312	0.0	0.0
100128341	0.5024	0.0	0.219	0.1674	0.1052	1.9031	0.0	0.2075	1.5929	0.9087	0.1967	1.3364	0.6787	0.4963	0.0	0.1551	0.0999	0.2407	0.0	0.0
100128345	0.0	0.0	0.0	0.0	0.0	0.0854	0.0	0.0	0.0	0.0	0.0	0.0	0.1157	0.0	0.0	0.0	0.0852	0.0	0.0	0.1017
100128347	0.1733	0.5988	0.9062	0.4618	0.2901	0.6909	1.4313	0.1431	0.2442	0.5372	0.2714	0.2305	0.5618	0.5135	0.164	0.214	0.1379	0.4982	0.1892	0.6584
100128351	8.3163	4.6703	3.4434	1.6626	1.9149	1.8239	1.9084	2.92	2.051	2.1489	1.4654	2.2123	4.0448	4.7239	2.1644	2.0539	2.9777	2.3913	2.4969	1.7776
100128355	1.626	4.4151	2.4298	2.1672	1.7505	0.5558	3.4115	1.3433	1.6368	0.7203	2.183	0.9269	0.5021	2.2947	1.319	0.2868	1.8483	0.6679	1.0144	0.8827
100128360	0.0	0.0	0.0918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2484	0.0	0.0	0.0	0.0	0.0	0.0
100128368	0.0	0.0	0.0	0.1829	0.0	0.2189	0.0	0.0	0.1934	0.0	0.0	0.1826	0.1483	0.0	0.1299	0.0	0.3276	0.0	0.0	0.0
100128372	15.6288	25.2744	17.1166	10.1482	23.8234	17.2584	36.0487	12.5806	36.1447	24.4381	9.1015	26.6514	44.1787	26.9199	25.4108	27.7126	17.8564	19.2048	15.7507	16.7506
100128377	1.842	9.018	1.0704	0.0	0.0	1.469	6.7632	1.0145	1.7306	0.6346	9.6172	0.8167	6.6362	4.2459	4.0677	1.5164	3.4199	0.0	2.0111	0.5833
100128379	1.8267	0.3006	0.1517	0.0	0.0	0.2775	0.1597	0.1437	2.084	0.1798	0.4769	0.3471	0.4701	0.7734	0.4116	0.9668	0.0692	0.3335	1.4246	0.1653
100128384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128385	0.0531	0.1147	0.0463	0.0177	0.0556	0.5401	0.0	0.2743	0.1871	0.4529	0.0	0.0177	0.0861	0.0656	1.1436	0.2132	0.1479	0.1909	0.0	0.0631
100128386	0.0	0.0	0.0491	0.0	0.0	0.0	0.0	0.0	0.0	0.0582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128390	0.2397	0.6213	0.4179	0.0	0.0	0.5735	0.0	0.198	0.3378	0.2478	0.3755	0.3188	1.0363	0.2368	0.2269	0.296	0.3815	0.2298	0.5234	0.2277
100128393	2.6085	3.0988	3.695	5.6497	0.546	1.5603	3.2923	4.5794	2.7572	5.7294	3.5751	1.7348	1.7621	5.1538	2.1602	0.0	1.8161	1.8752	2.136	5.2659
100128398	9.4325	8.3273	2.9636	2.67	3.1726	3.6061	7.5444	3.3194	9.1471	3.7625	1.291	10.9932	4.1695	8.029	1.4951	3.3361	1.8035	2.6003	6.5114	5.47
100128408	0.8445	0.9728	0.7361	1.1255	0.2357	0.0	0.7751	0.0	0.0	0.8728	0.8818	0.0	0.0	0.5561	0.2664	0.3476	0.224	0.0	0.0	0.0
100128410	0.3527	0.5079	1.1274	0.0	0.6891	0.0	0.5396	0.2914	0.4971	0.6076	0.8287	0.3128	0.1271	0.1161	0.4451	0.1452	0.2807	0.2254	0.5135	0.7819
100128412	0.0	0.0	0.1005	0.0	0.0	0.0	0.0	0.0	0.6497	0.1191	0.0	0.0	0.7474	0.2277	0.0	0.0	0.0	0.0	0.0	0.0
100128413	0.0	0.5705	0.2302	0.0	0.1106	0.632	0.2425	0.6546	0.5584	1.6381	0.5172	0.0	0.1427	0.0	0.5	1.1416	0.0	0.2532	0.2884	1.1292
100128416	0.6451	0.6967	1.5464	1.5047	1.2154	0.6431	0.7402	0.2665	1.3638	1.5003	0.6315	2.7888	1.7431	0.956	1.679	1.7925	0.6416	0.4637	1.5847	1.2257
100128420	1.3111	0.1416	0.2381	0.1456	0.5031	1.0456	0.1504	0.2257	0.4619	0.9599	0.599	1.0899	0.8266	0.4317	0.3102	0.877	0.7824	0.733	1.0735	0.8303
100128423	0.2869	0.0	1.5004	0.7647	0.0	0.2288	0.0	0.0	0.8086	0.2965	0.2247	0.3816	0.3101	0.0	0.2715	0.0	0.2283	0.0	0.3132	0.0
100128427	0.0	0.0	0.0	0.1219	0.0	0.0	0.0	0.0	0.0	0.0	0.3581	0.0	0.0	0.0	0.0	0.0	0.0	0.0877	0.0	0.0869
100128431	0.0	0.0	0.2504	0.0	0.0	0.2291	0.0	0.0	0.0	0.4454	0.1125	0.0	0.0	0.1419	0.1359	0.0	0.2286	0.0	0.0	0.0
100128442	0.0	0.1203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128448	0.386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3667
100128449	0.2597	0.3739	0.0755	0.1154	0.3624	0.0	0.3178	0.0	0.0	0.0	0.0	1.6118	0.0	0.513	0.0	0.0	0.0	0.1659	0.0945	0.1645
100128450	0.5753	1.8639	0.3761	0.3834	1.0838	2.7529	0.264	1.0694	0.8108	1.1893	3.3792	3.4435	1.2436	0.5683	1.2251	1.5985	1.03	1.7921	0.7851	2.4594
100128456	0.0	0.1094	0.1104	0.0	0.0	0.0	0.0	0.0	0.0	0.1309	0.0	0.0	0.0	0.2502	0.0	0.0	0.1008	0.0	0.0	0.0
100128459	0.0914	0.1579	0.239	0.0	0.0	0.0729	0.0	0.0755	0.0	0.1889	0.0	0.0	0.0	0.0	0.173	0.0	0.0	0.1752	0.0	0.0
100128462	0.0	0.0	0.0	0.0	0.0	0.0	0.1076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128465	0.5276	0.6078	0.23	0.0	0.0	0.3506	0.9686	0.2179	1.611	0.0	0.5509	0.2339	0.4752	0.0	0.0	0.5429	0.2099	0.6743	0.288	0.0835
100128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128483	1.2524	3.0658	2.1834	3.0603	1.9225	1.3318	1.5328	1.0347	0.8825	0.4315	2.2886	1.1106	1.128	1.2372	2.1731	0.2578	0.6644	1.6005	1.3674	0.7932
100128493	0.0	0.2279	0.0	0.0	0.0	0.2104	0.2421	0.0	0.0	0.2727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0024
100128496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2811	0.0	0.0	0.0	0.0	0.0	0.0
100128503	0.0	0.1011	0.102	0.468	0.0	0.1867	0.0	0.0	0.4949	0.121	0.0	0.0	0.1265	0.0	0.0	0.0	0.0	0.0	0.0	0.1112
100128505	0.0	0.0517	0.1042	0.1594	0.1001	0.1431	1.0977	0.0	0.4213	0.0618	0.0937	0.3976	0.517	0.0	0.0	0.0738	0.0	0.0	0.7833	0.1136
100128511	0.0	0.0	0.0	0.2055	0.0	0.0	0.0	0.0	0.0	0.1594	0.0	0.0	0.0	0.1523	0.0	0.0	0.2454	0.0	0.0	0.0
100128512	0.0	0.0	0.0	0.0	0.3052	0.0	0.0	0.9035	0.0	0.3768	0.0	0.0	0.394	0.0	0.0	0.0	0.2901	0.0	0.796	0.3463
100128514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128521	0.8316	1.7963	1.2686	1.6626	0.6963	1.1607	1.9084	1.0306	1.758	1.0745	1.4654	0.8296	0.4494	3.0808	1.5741	0.7702	1.3234	0.5978	0.681	1.3826
100128523	0.0	0.0	0.0	0.0	0.0	0.0	0.3241	0.0972	0.1659	0.1217	0.3687	0.0	0.0	0.0	0.3342	0.2907	0.0	0.0	0.1285	0.0
100128525	2.0486	2.2125	1.1161	3.5838	1.2865	1.736	0.8227	1.1636	1.4436	2.7792	0.9025	2.8953	1.6607	1.2649	1.9389	3.1623	2.0376	2.209	1.2581	2.5544
100128531	0.4388	0.0948	0.0956	0.0	0.0	0.175	0.0	0.0906	0.6185	0.2268	0.1718	0.2919	0.0	0.2168	0.0	0.1355	0.0	0.2103	0.2396	0.1042
100128536	0.3344	0.2889	1.1659	0.6685	0.5599	0.2667	0.1535	0.4144	0.0	0.5184	0.2619	0.0	0.0	1.3213	0.3165	0.2065	0.7982	0.3205	0.3651	0.6353
100128537	18.0266	11.0185	4.1156	0.6936	3.822	6.3958	14.803	4.201	11.0545	21.5423	2.6959	21.1669	6.7904	5.2278	4.9372	9.2915	4.5101	5.6371	6.3254	6.2782
100128540	0.224	0.1936	0.2604	0.0995	0.0	0.0	0.0	0.0617	0.2105	0.1544	0.0	0.0	0.0	0.1475	0.0707	0.0	0.1188	0.1431	0.0	0.1419
100128541	0.0	0.5243	0.0	0.4044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2872	0.0	0.0	0.0	0.0	0.0
100128542	0.2925	0.5054	0.0	0.0	0.0	0.933	1.8792	0.0	0.8243	0.6046	0.0	1.556	0.6322	1.1557	0.0	1.4446	0.0	0.0	1.2772	0.0
100128546	0.0	0.0	0.3021	0.0	0.0	0.0	0.0	0.0	0.9767	0.0	0.8141	0.0	0.0	0.0	0.0	0.0	0.0	0.6642	0.3783	0.3292
100128554	0.0651	0.0141	0.0142	0.0	0.0136	0.026	0.0	0.0134	0.0	0.0168	0.0	0.0	0.0	0.0161	0.0154	0.0	0.0	0.0156	0.0178	0.0
100128560	0.0462	0.0399	0.0	0.0	0.0	0.0368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128568	15.445	5.3944	5.2994	22.1186	8.117	11.0074	11.3116	9.2306	14.3568	13.5865	3.3457	22.0735	4.0845	2.7594	13.8399	13.3917	21.9642	4.4096	10.4046	12.4873
100128569	15.1103	13.4586	13.1715	24.2919	9.7824	22.8594	23.0213	18.2746	38.6383	21.7366	12.3219	61.3315	31.9896	22.3138	19.0184	27.3162	8.3047	14.9307	39.7974	25.0096
100128574	1.2856	0.1851	0.0	1.4279	0.5382	0.6836	0.5901	0.354	0.9059	0.2215	0.1678	0.57	0.9264	0.635	1.014	0.0	0.0	0.2054	0.2339	0.4071
100128579	0.0	0.7731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3875	0.0	0.0	0.0	0.0	0.0
100128589	7.9362	9.6363	15.9859	10.5776	21.9105	9.2374	4.3315	11.5181	8.7662	25.7171	9.743	7.8457	8.1139	6.3567	33.5962	16.1573	9.5575	12.1294	8.5475	23.0253
100128590	8.1765	0.1284	0.3888	0.0991	0.2697	5.9084	0.1365	0.7574	4.3997	2.4457	0.0194	0.5438	2.2763	0.0612	0.1172	7.3127	2.9967	1.7811	1.1632	0.0824
100128592	0.0	0.0	0.4634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128594	0.7771	0.0395	0.498	0.7006	1.7797	0.6015	5.9159	0.7741	4.1549	1.9134	0.5907	1.8847	2.7419	10.0244	0.0216	0.7902	0.3819	0.0876	2.4952	1.129
100128595	0.1909	0.0	0.0	0.0	0.0	0.0	0.0	0.1577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128596	0.4142	0.7157	0.9026	0.0	0.5202	0.8258	0.0	0.1711	0.5837	1.0702	0.3244	0.0	0.0	0.2046	1.1759	0.0	0.3296	0.397	0.2261	0.9837
100128603	0.1902	0.0	0.3316	0.0	0.2389	0.0	0.0	0.3928	0.5361	0.3932	0.0745	0.0	0.3084	0.0	0.09	0.1174	0.0	0.0912	0.0	0.0903
100128605	0.0	0.0	0.2807	0.0	0.809	0.5137	0.5913	0.2661	0.4539	1.3316	0.2522	0.8568	0.0	0.6363	0.3048	0.3977	0.2563	0.0	1.4065	0.0
100128617	0.2763	0.2387	0.7225	0.3683	0.2313	0.8814	0.0	0.0	0.0	0.2856	0.6492	0.0	0.0	1.0918	0.2615	0.3412	0.6595	0.0	0.0	0.2625
100128618	1.551	1.5462	0.832	0.7951	1.5984	0.6661	0.7666	2.5628	0.6726	0.8632	1.495	1.587	1.2895	1.1786	1.1292	0.5893	1.424	1.7153	1.3026	1.8135
100128621	0.2648	0.4576	0.3462	0.1765	0.3326	0.2112	0.6077	0.3281	0.0	0.2737	0.2074	0.0	0.5724	0.3924	0.7518	0.1635	0.2107	0.1269	0.2891	0.6289
100128625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1918
100128626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8716	0.1404	0.0	0.0	0.0
100128627	1.3269	1.2897	0.4338	0.0	0.1389	1.7197	1.827	2.0555	1.6363	1.2001	0.9093	4.1918	0.5378	4.2602	0.7849	0.0	0.6599	0.6359	0.7244	0.3151
100128628	22.0239	28.87	39.389	53.6472	81.2348	19.2303	29.2785	20.5478	47.8954	22.5678	39.255	35.6078	61.3565	48.2029	19.9454	20.8668	12.9921	27.4785	55.5531	16.4133
100128637	1.3095	1.2645	1.4772	2.0534	0.903	0.5529	1.3435	0.5091	1.1942	0.8758	1.0859	0.1025	0.333	0.9893	0.9477	0.761	0.8581	0.886	0.841	0.5854
100128639	0.1756	0.1517	0.3061	0.0	0.147	0.14	0.0	0.1451	0.0	0.0	0.0	0.0	0.3795	0.0	0.1662	0.0	0.1397	0.0	0.1917	0.0
100128640	0.2086	0.5406	0.1091	0.556	0.489	0.1331	0.1532	0.2757	0.2939	0.1725	0.49	0.3884	0.6312	0.1648	0.079	0.1545	0.2987	0.2799	0.3643	0.0
100128657	0.0	0.0	0.0	0.0	0.2093	0.9968	0.0	0.0	1.0569	0.2584	0.0	0.0	0.0	0.0	0.0	0.0	1.3924	0.2396	0.2729	0.0
100128664	1.114	0.2406	1.6993	0.3712	0.9327	0.4442	0.7669	0.4602	1.1775	0.5757	0.4362	0.0	0.0	0.5502	0.0	0.3439	0.0	0.8008	0.0	0.2646
100128665	0.114	0.0985	0.0	0.0	0.0	0.0	0.0	0.0	0.1607	0.0	0.0	0.0	0.1232	0.0	0.0	0.1408	0.0	0.0	0.0	0.3249
100128675	0.0666	0.2111	0.1743	0.2664	0.1674	0.6023	0.0204	0.6973	0.8765	0.023	0.5914	0.1773	0.2641	0.1317	0.0	0.0	0.0177	0.0	0.1455	0.211
100128678	0.233	0.0	0.2708	0.0	0.065	0.2477	0.2851	0.1283	0.0	0.0	0.1216	0.1033	0.0	0.0767	0.0	0.0	0.1854	0.0	0.2544	0.0738
100128681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128682	0.0256	0.0	0.1783	0.2044	0.0214	0.1019	0.0469	0.0422	0.1081	0.3171	0.1802	0.034	0.1382	0.1515	0.0968	0.0316	0.1831	0.049	0.0	0.2186
100128685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0748	0.0901	0.1026	0.0
100128688	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0621	0.0	0.0
100128690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128696	0.0	0.0	0.05	0.0	0.0	0.0916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0567	0.0543	0.0	0.0914	0.055	0.0627	0.0
100128701	0.5657	2.0527	2.6628	0.754	1.0421	0.2707	1.2462	0.9347	0.4783	1.0525	1.1519	1.5049	1.1005	2.0118	0.8566	0.2794	1.2603	1.1928	0.6176	0.7524
100128705	3.7382	2.5275	2.8335	1.2997	3.2661	1.037	1.9394	2.1484	3.4358	3.1918	1.1456	2.378	1.2296	2.4084	1.3844	3.0106	0.0	1.0905	1.9519	1.6984
100128707	0.1762	0.0	0.0768	0.0	0.1475	0.0702	0.0	0.2183	0.0	0.0	0.138	0.4686	0.0952	0.0	0.1667	0.1088	0.0701	0.0844	0.0	0.1674
100128710	15.7307	16.9095	27.1057	9.0204	19.9103	16.9221	15.6148	16.4716	26.8094	20.0406	14.3253	7.7856	20.956	38.1273	13.676	22.5881	24.7425	27.5251	14.3787	27.8027
100128711	0.2015	0.0	0.0	0.0	0.1687	0.3214	0.0	0.1665	0.0	0.0	0.0	0.268	0.0	0.0	0.0	0.2489	0.0	0.0	0.0	0.3829
100128712	0.0	0.1664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3693	0.2103	0.0
100128714	0.0126	0.0	0.0329	0.0	0.0105	0.0201	0.0	0.0208	0.0354	0.013	0.0197	0.0334	0.0	0.0	0.0	0.031	0.03	0.012	0.0	0.0239
100128723	0.1992	0.1721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1886	0.0	0.0	0.0	0.0	0.1893
100128725	0.0	0.1519	0.1533	0.0	0.0	0.1403	0.0	0.1453	0.2479	0.1818	0.1377	0.4679	0.0	0.0	0.0	0.0	0.0	0.0	0.192	0.0
100128731	131.2416	93.7344	111.3511	149.0342	89.9629	143.6057	128.8213	125.3394	201.9753	160.2506	152.9427	83.7921	103.6439	92.1385	196.0856	154.074	121.2757	108.6838	164.4942	102.4021
100128733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2367	0.0	0.0	0.0	0.2198	0.0	0.0	0.0	0.0
100128738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128739	3.684	0.1326	0.0	0.0	0.2571	0.7345	0.0	0.0	1.9469	1.4279	0.1202	0.2042	0.4977	0.0	0.0	0.7582	0.4886	1.0299	0.1676	0.0
100128750	3.1733	3.3972	0.0601	0.7355	0.1733	0.4951	0.19	1.3678	1.3611	0.0713	1.8369	5.8724	3.5788	5.3837	0.0	0.0852	0.0	0.4628	0.2259	0.1311
100128756	0.0	0.1548	0.0	0.0	0.0	0.1429	0.0	0.0	0.0	0.0	0.1403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100128759	0.0	0.0	0.1097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1244	0.0	0.0	0.0	0.0	0.0	0.0
100128764	0.1364	0.0	0.0396	0.0606	0.0	0.0	0.0	0.0375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0362	0.0436	0.0496	0.0432
100128766	0.2092	1.0842	2.1878	1.115	0.5254	0.6672	0.9599	0.8639	0.8843	0.4324	1.638	0.0	0.2261	1.2397	1.7815	0.2583	0.9985	0.0	0.0	0.7948
